1016,SPA 394,
1017,SPA 394,
1018,SPA 577,
1019,SPA 194,
1020,SPA 194,
1021,SPA 294,
1022,SPA 294,
1023,SPA 294,
1024,LTC 446,Prerequisite(s): Landscape Architecture major; LTC 344 with C or better; Corequisite(s): LDE 462
1025,LTC 344,Prerequisite(s): Landscape Architecture major; LTC 343 with C or better; Corequisite(s): LDE 362
1026,LTC 598,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
1027,LTC 494,
1028,LTC 343,Corequisite(s): LDE 361
1029,DSC 500,Pre-requisite: Master of Science in Design or PhD in Environmental Design & Planning student
1030,DSC 558,Pre-requisite: Herberger Institute of Design and the Arts graduate student
1031,DSC 593,"Pre-requisite: Design (Graphic Design) MSD, Design (Indus Design) MSD, or Design (Inter Design) MSD student"
1032,DSC 499,
1033,DSC 584,"Pre-requisite: Design (Graphic Design) MSD, Design (Indus Design) MSD or Design (Inter Design) MSD student"
1034,DSC 590,"Pre-requisite: Design (Graphic Design) MSD, Design (Indus Design) MSD, or Design (Inter Design) MSD student"
1035,DSC 599,"Pre-requisite: Design (Graphic Design) MSD, Design (Indus Design) MSD, or Design (Inter Design) MSD student"
1036,DSC 595,"Prerequisite(s): Master of Industrial Design, Master of Interior Architecture, Master of Science in Design, or Master of Visual Communication Design major"
1037,DSC 520,Prerequisite(s): degree- or nondegree-seeking graduate student
1038,DSC 101,
1039,DSC 100,"Prerequisite(s): BS, BSD or BSLA Design School major. Credit is allowed for only DSC 100 or 194 (ASU Design Experience)"
1040,DSC 501,Prerequisite(s): Master of Industrial Design or Master of Science in Design major
1041,DSC 580,Pre-requisite: Master of Science in Design student
1042,DSC 102,
1043,DSC 294,
1044,DSC 236,Prerequisite(s): Industrial Design major; passed milestone
1045,DSC 598,Prerequisite(s): degree- or nondegree-seeking graduate student
1046,DSC 592,"Pre-requisite: Design (Graphic Design) MSD, Design (Indus Design) MSD, or Design (Inter Design) MSD student"
1047,DSC 394,
1048,DSC 494,
1049,MUE 441,
1050,MUE 161,
1051,MUE 381,Pre-requisite: Music Therapy student
1052,MUE 484,
1053,MUE 211,
1054,MUE 573,Pre-requisites: Music Therapy MM student
1055,MUE 436,Pre-requisites: Music Therapy student
1056,MUE 586,"Pre-requisites: MUE 571, 572, 574, and 575"
1057,MUE 754,Pre-requisites: Doctoral Student in Music Education
1058,MUE 565,Pre-requisite: Music Therapy Graduate student
1059,MUE 757,Pre-requisites: Doctoral Student in Music Education
1060,MUE 335,Pre-requisite: Music major; Passed music education or therapy interview
1061,MUE 536,Pre-requisites: Music Therapy MM Student
1062,MUE 756,Pre-requisites: Doctoral Student in Music Education
1063,MUE 481,Pre-requisite: Music major with passed audition; minimum 55 hours
1064,MUE 465,Pre-requisite: Music Therapy student; Minimum Junior standing
1065,MUE 336,Pre-requisite: Music major; Passed music education interview
1066,MUE 413,Pre-requisite: Music student
1067,MUE 110,Pre-requisites: Music major
1068,MUE 317,Pre-requisite: Music major; Passed music education interview
1069,MUE 337,Pre-requisite: Music major; Passed music education interview
1070,MUE 415,Pre-requisite: Music major
1071,MUE 327,Pre-requisite: Music major; Passed music education interview
1072,MUE 480,Pre-requisite: Music major with passed audition; minimum 55 hours
1073,MUE 319,Pre-requisites: Music students who have passed audition
1074,MUE 194,
1075,MUE 154,
1076,MUE 311,"Pre-requisites: BLE 220, RDG 291, SPE 222 or TEL 215, or minimum 30 hours"
1077,MUE 162,Prerequisite(s): Music education or therapy major; Corequisite(s): MUE 161
1078,MUE 555,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only MUE 555 or MUE 598 (String Pedagogy and Rehearsal Techniques)
1079,MUE 321,Prerequisite(s): Music Education major; Credit is allowed for only MUE 321 or MUE 394 (Jazz Lab)
1080,MUE 262,Corequisite(s): MUE 261
1081,MUE 334,Prerequisite(s): Music Education major; Credit is allowed for only MUE 334 or MUE 394 (Guitar Lab)
1082,MUE 101,Credit is allowed for only MUE 101 or MUE 194 (ASU School of Music Experience for Music Education)
1083,MUE 560,Prerequisite(s): graduate Music student
1084,MUE 325,Prerequisite(s): MUE 110; Credit is allowed for only MUE 325 or MUE 394 (Voice/Choral Lab)
1085,MUE 570,Prerequisite(s): graduate Music student
1086,MUE 784,Prerequsite(s): doctoral Music student
1087,MUE 594,Prerequisite(s): graduate Music student
1088,MUE 564,Prerequisite(s): graduate Music student
1089,MUE 571,Prerequisite(s): graduate Music student
1090,MUE 792,Prerequsite(s): doctoral Music student
1091,MUE 599,Prerequisite(s): graduate Music student
1092,MUE 799,Prerequsite(s): doctoral Music student
1093,MUE 584,Prerequisite(s): graduate Music student
1094,MUE 567,Prerequisite(s): graduate Music Therapy student
1095,MUE 795,Prerequsite(s): doctoral Music student
1096,MUE 548,Prerequisite(s): graduate Music student
1097,MUE 549,Prerequisite(s): graduate Music student
1098,MUE 780,Prerequsite(s): doctoral Music student
1099,MUE 568,Prerequisite(s): graduate Music student
1100,MUE 590,Prerequisite(s): graduate Music student
1101,MUE 559,Prerequisite(s): graduate Music student; Credit is allowed for only MUE 559 or MUE 598 (Social and Cultural Studies in Music Ed)
1102,MUE 294,
1103,MUE 790,Prerequsite(s): doctoral Music student
1104,MUE 550,Prerequisite(s): graduate Music student
1105,MUE 579,Prerequisite(s): graduate Music student
1106,MUE 551,Prerequisite(s): degree- or nondegree-seeking graduate student
1107,MUE 791,Prerequsite(s): doctoral Music student
1108,MUE 323,Prerequisite(s): MUP 132 with C or better; minimum 45 hours; Credit is allowed for only MUE 323 or MUE 394 (Keyboard Lab)
1109,MUE 566,Prerequisite(s): graduate Music student
1110,MUE 591,Prerequisite(s): graduate Music student
1111,MUE 492,Prerequisite(s): Barrett Honors student
1112,MUE 493,Prerequisite(s): Barrett Honors student
1113,MUE 499,
1114,MUE 581,Prerequisite(s): Music Therapy graduate student
1115,MUE 501,Prerequisite(s): Music Therapy graduate student
1116,MUE 476,Prerequisite(s): Music Therapy major
1117,MUE 569,Prerequisite(s): Music Therapy graduate student; MUE 567 with C or better
1118,MUE 463,Prerequisite(s): Music Therapy student; MUE 467 with C or better
1119,MUE 475,Prerequisite(s): Music Therapy student; MUE 463 (MUE 362) with C or better or Graduate student in Clinical Music Therapy
1120,MUE 534,Prerequisite(s): Music graduate student; Credit is allowed for only MUE 434 or MUE 494 (Health Rhythms Drum Facilitation) or MUE 534 or MUE 598 (Health Rhythms Drum Facilitation)
1121,MUE 310,Prerequisite(s): ENG 102 with C or better; minimum 30 hours
1122,MUE 563,Prerequisite(s): Music Therapy MM major; MUE 581 with C or better
1123,MUE 434,Prerequisite(s):Music Therapy major; Credit is allowed for only MUE 434 or MUE 494 (Health Rhythms Drum Facilitation) or MUE 534 or MUE 598 (Health Rhythms Drum Facilitation)
1124,MUE 387,Prerequisite(s): Music Therapy major; MUE 261 with C or better
1125,MUE 384,Prerequisite(s): Music Therapy major; MUE 261 with C or better
1126,MUE 260,Prerequisite(s): Music Therapy major
1127,MUE 575,Pre-requisites: Music Therapy MM student
1128,MUE 572,Prerequisite(s): graduate Music student
1129,MUE 386,Prerequisite(s): Music Therapy major; MUE 261 with C or better
1130,MUE 261,Prerequisite(s): Music student; MUE 161 with C or better
1131,MUE 574,Pre-requisites: Music Therapy MM student
1132,MUE 388,Prerequisite(s): Music Therapy major; MUE 261 with C or better
1133,MUE 385,Prerequisite(s): Music Therapy major; MUE 261 with C or better
1134,MUE 589,Pre-requisites: Music Therapy MM Student
1135,MUE 580,Prerequisite(s): graduate Music student
1136,MUE 494,
1137,MUE 482,Pre-requisite: Music major with passed audition; minimum 55 hours
1138,MUE 394,Prerequisites: Music Education or Music Therapy student
1139,MUE 598,Prerequisite(s): graduate Music student
1140,MUE 467,Prerequisite(s): Music Therapy major; MUE 261 with C or better
1141,FMP 250,
1142,FMP 493,Pre-requisite: Barrett Honors student
1143,FMP 499,Pre-requisites: Film & Media Production or Filmmaking Practices student
1144,FMP 492,Pre-requisite: Barrett Honors student
1145,FMP 592,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
1146,FMP 330,"Prerequisite(s): THF 220 with C or better; Minimum 56 hours; Credit is allowed for only FMP 330 or 494 (Prof & Tech Writing for Film, Media & TV Industry)"
1147,FMP 201,
1148,FMP 255,Credit is allowed for only FMP 255 or 294 (Media Authorship)
1149,FMP 590,Prerequisite(s): degree- or nondegree-seeking graduate student
1150,FMP 475,Prerequisite(s): Film (Film & Media Production) or Film (Filmmaking Practices) major; minimum junior standing. Credit is allowed for only FMP 475 or FMP 494 (Producing Television)
1151,FMP 465,Prerequisites: FMP 365 or 394 (Developing a TV Series) with C or better; Digital Culture (Film) or Film major or Film & Media Prod. minor or BIS (Film & Media Prod.); minimum junior standing. Credit for only FMP 465 or 494 (Television Writing Workshop)
1152,FMP 365,Prerequisite(s): Digital Culture (Film) or Film major or Film & Media Production minor or Film & Media Production concentration; FMP 261 with B or better; Credit is allowed for only FMP 365 or FMP 394 (Developing a TV Series)
1153,FMP 417,Prerequisite(s): minimum 45 hours
1154,FMP 325,Prerequisite(s): FMP 225 with C or better; Credit is allowed for only FMP 325 or FMP 294 (Guerilla VFX)
1155,FMP 240,Credit is allowed for only FMP 240 or FMP 294 (Introduction to Animation)
1156,FMP 418,Prerequisite(s): Film (Film and Media Production) BA major; FMP 318 with C or better; Credit is allowed for only FMP 418 or FMP 494 (Film & Media Directing II)
1157,FMP 361,Prerequisite(s): FMP 261 with C or better; Credit is allowed for only FMP 361 or FMP 394 (Intermediate Screenwriting) or FMS 394 (Intermediate Screenwriting)
1158,FMP 225,Credit is allowed for only FMP 225 or FMP 394 (Introduction to Visual Effects)
1159,FMP 318,Prerequisite(s): Film (Film and Media Production) major; FMP 300 with C or better
1160,FMP 370,Prerequisite(s): FMP 300 with C or better; Credit is allowed for only FMP 370 or FMP 494 (Producing Film)
1161,FMP 380,Prerequisite(s): Film (Filmmaking Practices) BA major; minimum 2.50 ASU cumulative GPA; FMP 300 with C or better; Credit is allowed for only FMP 380 or 494 (Film Production Crew)
1162,FMP 480,Prerequisite(s): Film and Media Production BA major; FMP 398 with C or better; THF 220 with C or better
1163,FMP 398,Prerequisite(s): Film (Film and Media Production) major; FMP 300 with C or better; minimum junior standing
1164,FMP 481,Prerequisite(s): Film and Media Production BA major; FMP 480 with C or better
1165,FMP 280,Prerequisite(s): Credit is allowed for only FMP 280 or FMP 294 (Intro to Film Production)
1166,FMP 222,Prerequisite(s): ENG 101 (or ENG 102) with C or better. Credit is allowed for only FMP 222 or FMP 294 (Education in Film)
1167,FMP 220,Prerequisite(s): Film and Media Production student
1168,FMP 300,"Pre-requisite: ENG102, 105 or 108 with C or better"
1169,FMP 404,"Prerequisite(s): ENG 102, 105 or 108 with C or better"
1170,FMP 403,"Prerequisite(s): ENG 102, 105 or 108 with C or better"
1171,FMP 335,Prerequisite(s): FMP 201 with C or better; Credit is allowed for only FMP 335 or FMP 394 (Independent Film and Media Industry) or FMP 494 (Independent Film and Media Industry)
1172,FMP 420,Prerequisite(s): Film (Film and Media Production) major; FMP 320 with C or better
1173,FMP 320,Prerequisite(s): Film (Film and Media Production) major; FMP 220 with C or better; Pre- or corequisite(s): FMP 300
1174,FMP 261,"Prerequisite(s): ENG 101, 105 or 107 with C or better"
1175,FMP 194,
1176,FMP 445,Prerequisite(s): FMP 345 with C or better; Credit is allowed for only FMP 445 or FMP 494 (Advanced Study: Cinematography)
1177,FMP 294,
1178,FMP 405,"Prerequisite(s): ENG 102, 105 or 108 with C or better"
1179,FMP 345,Prerequisite(s): FMP 201 with C or better; Pre- or corequisite(s): FMP 300
1180,FMP 394,
1181,FMP 340,"Prerequisite(s): ENG 102, 105, or 108 w/ C or better; Credit is allowed for only FMP 340 or FMP 394 (Approaches to International Cinema) or FMS 341 or FMS 394 (Approaches to International Cinema) or SLC 340 or SLC 394 (Approaches to International Cinema)"
1182,FMP 494,Pre-requisites: Film and Media Production student or Filmmaking Practices student or Film and Media Production minor
1183,FMP 498,
1184,FMP 598,Pre-requisite: Fine Arts Graduate student
1185,FMP 484,Prerequisite(s): minimum 45 hours
1186,LDE 499,
1187,LDE 592,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1188,LDE 580,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1189,LDE 591,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1190,LDE 692,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1191,LDE 693,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1192,LDE 691,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1193,LDE 695,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1194,LDE 599,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
1195,LDE 595,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
1196,LDE 622,Prerequisite(s): LDE 621 with C or better; Credit is allowed for only LDE 622 or LDE 593 (Advanced Landscape Architectural Studio IV)
1197,LDE 262,Prerequisite(s): Landscape Architecture major; LDE 261 with C or better
1198,LDE 598,Pre-requisite: Graduate student (degree seeking or nondegree seeking)
1199,LDE 461,Prerequisite(s): Landscape Architecture major; LDE 362 with C or better; Corequisite(s): LPH 411
1200,LDE 522,Prerequisite(s): LDE 521 with C or better; Credit is allowed for only LDE 522 or LDE 590 (Advanced Landscape Architecture Studio II) or LDE 590 (Advanced Landscape Studio II)
1201,LDE 621,Prerequisite(s): LDE 522 with C or better; Credit is allowed for only LDE 621 or LDE 690 (Advanced Landscape Architecture Studio III)
1202,LDE 593,Prerequisite(s): degree- or nondegree-seeking graduate student
1203,LDE 521,Prerequisite(s): Master of Landscape Architecture student; Credit is allowed for only LDE 521 or LDE 590 (Advanced Landscape Architecture Studio I) or LDE 590 (Applied Landscape Architecture)
1204,LDE 261,Prerequisite(s): Landscape Architecture major; passed milestone; ALA 122 with C or better; Corequisite(s): ALA 235
1205,LDE 462,Prerequisite(s): Landscape Architecture major; LDE 461 with C or better; Corequisite(s): LTC 446
1206,LDE 361,Prerequisite(s): Landscape Architecture major; LDE 262 with C or better; Corequisite(s): LAP 352; LDE 363; LTC 343
1207,LDE 362,Prerequisite(s): Landscape Architecture major; LDE 361 with C or better; Corequisite(s): LAA 345; LAP 352
1208,LDE 363,Prerequisite(s): Landscape Architecture major; Corequisite(s): LDE 361; LTC 343
1209,LDE 690,Prerequisite(s): degree- or nondegree-seeking graduate student
1210,LDE 494,
1211,LDE 590,Prerequisite(s): degree- or nondegree-seeking graduate student
1212,MAS 513,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1213,MAS 583,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1214,MAS 584,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1215,MAS 502,Pre-requisites: Graduate student (degree seeking or nondegree seeking)
1216,MAS 573,Prerequisite(s): degree- or nondegree-seeking graduate student
1217,MAS 550,"Prerequisite: Graduate (degree or nondegree) student; Credit is allowed for only MAS, PHI 550 or REL 585"
1218,MAS 595,Pre-requisites: Interdisciplinary Studies Masters student
1219,MAS 501,Pre-requisites: Interdisciplinary Studies Masters student
1220,MAS 510,Credit is allowed for only IAS 430 or MAS 510
1221,MAS 514,Prerequisite(s): degree- or nondegree-seeking graduate student; Credit is allowed for only MAS 514 or MAS 598 (Studies in Critical Theory) or MAS 598 (Continental Philosophy and Religion)
1222,MAS 505,Prerequisite(s): degree- or nondegree-seeking graduate student
1223,MAS 585,Pre-requisites: Interdisciplinary Studies Masters student
1224,MAS 500,Pre-requisites: Interdisciplinary Studies Masters student
1225,MAS 494,
1226,MAS 592,Pre-requisites: Interdisciplinary Studies Masters student
1227,MAS 591,Pre-requisites: Interdisciplinary Studies Masters student
1228,MAS 590,Pre-requisites: Interdisciplinary Studies Masters student
